Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,114.29000091552734,121.81999969482422,114.0199966430664,121.29000091552734,120.03924560546875,53227400
2017-05-11,120.05000305175781,130.42999267578125,119.91000366210938,126.5,125.19551849365234,48494800
2017-05-12,126.62999725341797,129.60000610351562,125.77999877929688,127.88999938964844,126.57118225097656,24065500
2017-05-15,129.55999755859375,134.41000366210938,129.3800048828125,134.30999755859375,132.9250030517578,27188500
2017-05-16,136.3800048828125,137.44000244140625,133.36000061035156,136.80999755859375,135.39918518066406,28017500
2017-05-17,134.10000610351562,134.86000061035156,127.55000305175781,127.72000122070312,126.40296173095703,31784200
2017-05-18,129.5,133.42999267578125,127.05000305175781,133.07000732421875,131.69778442382812,28900800
2017-05-19,137.02999877929688,138.22000122070312,135.22000122070312,136.0,134.73928833007812,25459300
2017-05-22,137.77000427246094,139.47999572753906,137.3300018310547,138.89999389648438,137.6124267578125,20915200
2017-05-23,139.6999969482422,139.7899932861328,135.7100067138672,137.02999877929688,135.75975036621094,17031200
2017-05-24,140.9600067138672,141.07000732421875,138.0800018310547,138.57000732421875,137.2854766845703,20399900
2017-05-25,140.0,140.02999877929688,136.44000244140625,138.25999450683594,136.97836303710938,15205700
2017-05-26,137.92999267578125,145.27999877929688,137.11000061035156,141.83999633789062,140.52517700195312,19478500
2017-05-30,143.6999969482422,146.2899932861328,143.0500030517578,144.8699951171875,143.52708435058594,24741300
2017-05-31,146.69000244140625,147.0,142.0500030517578,144.35000610351562,143.0119171142578,22182900
2017-06-01,144.99000549316406,145.02999877929688,142.52000427246094,144.36000061035156,143.02182006835938,12583500
2017-06-02,144.24000549316406,145.3000030517578,143.39999389648438,143.63999938964844,142.30850219726562,12186400
2017-06-05,142.97999572753906,148.52999877929688,142.50999450683594,148.00999450683594,146.63796997070312,20434400
2017-06-06,147.82000732421875,149.69000244140625,146.8000030517578,147.33999633789062,145.97421264648438,18968200
2017-06-07,148.3300018310547,149.8800048828125,147.6999969482422,149.1199951171875,147.73768615722656,15315300
2017-06-08,153.4600067138672,160.0,151.7899932861328,159.94000244140625,158.45741271972656,29043600
2017-06-09,164.74000549316406,168.5,142.75,149.60000610351562,148.21322631835938,92323200
2017-06-12,145.8800048828125,151.6999969482422,142.11000061035156,149.97000122070312,148.5797882080078,42438300
2017-06-13,154.39999389648438,154.77000427246094,145.64999389648438,151.39999389648438,149.99655151367188,41812600
2017-06-14,151.52000427246094,154.05999755859375,148.5,151.72000122070312,150.31358337402344,29616000
2017-06-15,146.9600067138672,153.60000610351562,146.5,152.3699951171875,150.9575653076172,24095600
2017-06-16,152.75999450683594,154.6999969482422,150.24000549316406,151.6199951171875,150.2145233154297,23124000
2017-06-19,153.41000366210938,157.52999877929688,153.25999450683594,157.32000732421875,155.86167907714844,19454400
2017-06-20,159.02999877929688,161.74000549316406,156.9199981689453,157.08999633789062,155.6337890625,27386100
2017-06-21,158.2100067138672,159.6199951171875,155.6999969482422,159.47000122070312,157.99176025390625,17066300
2017-06-22,159.8000030517578,160.33999633789062,157.39999389648438,158.3699951171875,156.90194702148438,11728300
2017-06-23,158.67999267578125,159.32000732421875,153.22000122070312,153.8300018310547,152.40403747558594,27214700
2017-06-26,155.16000366210938,156.60000610351562,148.3300018310547,152.14999389648438,150.7395782470703,26599000
2017-06-27,151.44000244140625,151.7899932861328,146.35000610351562,146.5800018310547,145.22125244140625,24987300
2017-06-28,149.32000732421875,151.94000244140625,145.75,151.75,150.34332275390625,24873700
2017-06-29,150.60000610351562,150.72000122070312,144.0800018310547,146.67999267578125,145.32028198242188,26610600
2017-06-30,147.3800048828125,147.92999267578125,143.5,144.55999755859375,143.21998596191406,18276500
2017-07-03,145.0500030517578,145.64999389648438,138.5800018310547,139.3300018310547,138.03842163085938,17726800
2017-07-05,141.89999389648438,144.22000122070312,141.1300048828125,143.0500030517578,141.72396850585938,20504700
2017-07-06,141.8699951171875,145.3800048828125,139.75999450683594,143.47999572753906,142.1499786376953,18657100
2017-07-07,145.77999877929688,147.5,144.85000610351562,146.75999450683594,145.39955139160156,16374300
2017-07-10,149.74000549316406,154.0,148.67999267578125,153.6999969482422,152.27525329589844,23962300
2017-07-11,153.85000610351562,156.19000244140625,152.14999389648438,155.8800048828125,154.43502807617188,18948900
2017-07-12,158.3000030517578,163.0,156.55999755859375,162.50999450683594,161.00355529785156,28630200
2017-07-13,163.0,166.3000030517578,158.75,160.6300048828125,159.1409912109375,34228300
2017-07-14,161.2899932861328,165.00999450683594,161.00999450683594,164.9499969482422,163.42092895507812,23548700
2017-07-17,166.3300018310547,167.5,161.75,164.25,162.7274169921875,23269800
2017-07-18,161.77999877929688,166.5500030517578,161.3000030517578,165.9600067138672,164.42161560058594,19416000
2017-07-19,166.3300018310547,167.39999389648438,164.61000061035156,165.10000610351562,163.569580078125,17176100
2017-07-20,165.92999267578125,167.50999450683594,163.91000366210938,167.5,165.9473114013672,17489900
2017-07-21,166.6699981689453,169.3000030517578,166.08999633789062,168.10000610351562,166.541748046875,16208300
2017-07-24,168.38999938964844,168.77999877929688,165.72000122070312,166.14999389648438,164.60980224609375,16313100
2017-07-25,165.22000122070312,165.92999267578125,163.5800018310547,165.35000610351562,163.81727600097656,12413900
2017-07-26,167.67999267578125,169.92999267578125,165.85000610351562,167.25999450683594,165.70953369140625,16010100
2017-07-27,168.27000427246094,168.74000549316406,157.55999755859375,161.74000549316406,160.24072265625,19571400
2017-07-28,160.2899932861328,165.3800048828125,159.27999877929688,164.38999938964844,162.86611938476562,12833700
2017-07-31,164.94000244140625,166.39999389648438,160.6199951171875,162.50999450683594,161.00355529785156,13991800
2017-08-01,162.1300048828125,164.55999755859375,161.0,164.49000549316406,162.96522521972656,10784600
2017-08-02,165.75,165.91000366210938,161.27000427246094,164.38999938964844,162.86611938476562,11961100
2017-08-03,164.3699951171875,166.6300048828125,163.67999267578125,166.47999572753906,164.93678283691406,11060500
2017-08-04,167.39999389648438,170.07000732421875,166.47999572753906,167.2100067138672,165.6599884033203,14727400
2017-08-07,168.38999938964844,172.3699951171875,168.0,172.35000610351562,170.7523651123047,17935300
2017-08-08,173.88999938964844,174.55999755859375,168.7100067138672,170.3000030517578,168.7213592529297,18883400
2017-08-09,168.42999267578125,172.2100067138672,167.6699981689453,172.11000061035156,170.51455688476562,13269600
2017-08-10,172.16000366210938,172.66000366210938,164.3300018310547,164.74000549316406,163.21290588378906,33202200
2017-08-11,157.13999938964844,159.0,152.91000366210938,155.9600067138672,154.51429748535156,37429900
2017-08-14,159.6699981689453,168.5500030517578,159.1999969482422,168.39999389648438,166.83895874023438,31975500
2017-08-15,168.61000061035156,169.6699981689453,165.58999633789062,166.97999572753906,165.43211364746094,19113300
2017-08-16,167.58999633789062,168.5399932861328,163.83999633789062,165.14999389648438,163.6190948486328,14915800
2017-08-17,164.80999755859375,165.5,161.3800048828125,161.47000122070312,159.97320556640625,13136100
2017-08-18,163.6699981689453,164.36000061035156,159.63999938964844,161.5,160.00291442871094,15030100
2017-08-21,162.49000549316406,162.9499969482422,157.3699951171875,159.14999389648438,157.6747283935547,15591800
2017-08-22,160.49000549316406,162.7899932861328,159.7100067138672,162.5500030517578,161.18499755859375,11261400
2017-08-23,161.1999969482422,166.25,160.85000610351562,165.8000030517578,164.40771484375,14488000
2017-08-24,167.10000610351562,167.27999877929688,164.1199951171875,165.19000244140625,163.80282592773438,11742500
2017-08-25,166.1699981689453,166.5800018310547,163.5500030517578,163.80999755859375,162.43438720703125,8930000
2017-08-28,164.5800018310547,165.10000610351562,162.3300018310547,164.97000122070312,163.58465576171875,9737400
2017-08-29,162.58999633789062,165.5800018310547,162.25999450683594,164.6999969482422,163.31690979003906,8102400
2017-08-30,165.5,166.1300048828125,164.27000427246094,165.67999267578125,164.2886962890625,9610000
2017-08-31,166.5,169.60000610351562,166.1999969482422,169.44000244140625,168.0171356201172,15317100
2017-09-01,169.9499969482422,171.89999389648438,169.60000610351562,170.4600067138672,169.02857971191406,11135800
2017-09-05,168.3800048828125,168.5800018310547,163.55999755859375,165.91000366210938,164.51678466796875,17384100
2017-09-06,167.24000549316406,167.8000030517578,164.39999389648438,165.80999755859375,164.41763305664062,9941800
2017-09-07,166.49000549316406,167.88999938964844,164.9499969482422,166.5800018310547,165.18115234375,8821700
2017-09-08,166.11000061035156,166.7100067138672,162.7100067138672,163.69000244140625,162.31539916992188,12471400
2017-09-11,165.5399932861328,169.42999267578125,165.32000732421875,169.0,167.58084106445312,14186100
2017-09-12,170.0,170.0,166.97000122070312,169.61000061035156,168.18568420410156,10287200
2017-09-13,168.58999633789062,171.5399932861328,167.27999877929688,170.3699951171875,168.9392852783203,14524000
2017-09-14,168.7899932861328,172.55999755859375,167.8000030517578,169.39999389648438,167.97747802734375,12842800
2017-09-15,172.86000061035156,180.11000061035156,172.64999389648438,180.11000061035156,178.59750366210938,34119800
2017-09-18,185.13999938964844,191.1999969482422,184.86000061035156,187.5500030517578,185.9750518798828,42111500
2017-09-19,185.50999450683594,189.85000610351562,184.6199951171875,187.35000610351562,185.7767333984375,21857000
2017-09-20,187.5,189.4199981689453,184.2100067138672,185.83999633789062,184.27943420410156,18123000
2017-09-21,181.63999938964844,182.6999969482422,177.61000061035156,180.75999450683594,179.2420654296875,26890000
2017-09-22,180.3000030517578,182.30999755859375,178.60000610351562,179.0,177.496826171875,12280800
2017-09-25,177.75,177.8000030517578,170.16000366210938,171.0,169.5640411376953,21864500
2017-09-26,176.4499969482422,178.67999267578125,170.35000610351562,171.9600067138672,170.51597595214844,28140500
2017-09-27,175.6199951171875,176.27000427246094,172.75,175.72999572753906,174.25428771972656,17843000
2017-09-28,176.02000427246094,176.17999267578125,173.75999450683594,175.67999267578125,174.20472717285156,10881100
2017-09-29,179.0800018310547,179.72999572753906,177.25,178.77000427246094,177.26878356933594,15477300
2017-10-02,180.8000030517578,181.97999572753906,177.0,179.0,177.496826171875,12587000
2017-10-03,179.25,180.5800018310547,177.5800018310547,179.3699951171875,177.86373901367188,9758300
2017-10-04,179.6199951171875,181.77000427246094,178.13999938964844,180.8699951171875,179.35113525390625,10696200
2017-10-05,181.86000061035156,182.0,179.55999755859375,180.77000427246094,179.25196838378906,10934100
2017-10-06,179.64999389648438,181.83999633789062,179.0,181.3000030517578,179.77752685546875,7970000
2017-10-09,182.7899932861328,186.72999572753906,182.02999877929688,185.38999938964844,183.8331756591797,14087300
2017-10-10,191.42999267578125,192.9499969482422,187.25999450683594,188.92999267578125,187.3434600830078,24371900
2017-10-11,189.60000610351562,191.0,187.74000549316406,190.94000244140625,189.33656311035156,13237700
2017-10-12,191.0800018310547,193.08999633789062,189.92999267578125,191.02999877929688,189.42579650878906,13207300
2017-10-13,193.5500030517578,195.0,191.64999389648438,194.58999633789062,192.95590209960938,15718200
2017-10-16,195.8000030517578,198.0500030517578,193.24000549316406,197.92999267578125,196.26788330078125,14416000
2017-10-17,197.08999633789062,198.89999389648438,196.35000610351562,197.75,196.08938598632812,11964900
2017-10-18,198.11000061035156,198.13999938964844,193.32000732421875,197.5800018310547,195.92079162597656,14182900
2017-10-19,194.44000244140625,198.0,192.4499969482422,197.8000030517578,196.1389617919922,14269300
2017-10-20,198.49000549316406,199.58999633789062,196.5399932861328,196.89999389648438,195.24652099609375,11290500
2017-10-23,197.77999877929688,198.85000610351562,195.8000030517578,196.6199951171875,194.96888732910156,10717400
2017-10-24,196.99000549316406,198.75,195.94000244140625,198.67999267578125,197.01158142089844,10181100
2017-10-25,197.0800018310547,199.22000122070312,191.1699981689453,193.66000366210938,192.03375244140625,20704000
2017-10-26,194.77999877929688,196.16000366210938,193.80999755859375,195.69000244140625,194.04669189453125,8068600
2017-10-27,197.8000030517578,201.8699951171875,196.75,201.86000061035156,200.1648712158203,14304800
2017-10-30,201.86000061035156,206.08999633789062,201.22000122070312,203.83999633789062,202.1282501220703,12601400
2017-10-31,205.1300048828125,207.88999938964844,204.89999389648438,206.80999755859375,205.07330322265625,10297700
2017-11-01,209.35000610351562,209.97000122070312,204.60000610351562,207.1999969482422,205.46002197265625,12564400
2017-11-02,206.0,207.80999755859375,203.64999389648438,205.94000244140625,204.2106170654297,8557700
2017-11-03,207.1999969482422,208.69000244140625,205.33999633789062,208.69000244140625,206.93751525878906,8841000
2017-11-06,207.1999969482422,209.97999572753906,206.6999969482422,209.6300048828125,207.86964416503906,9748600
2017-11-07,210.5500030517578,212.89999389648438,210.05999755859375,212.02999877929688,210.2494354248047,10692500
2017-11-08,211.85000610351562,212.0,207.24000549316406,209.16000366210938,207.40357971191406,13074700
2017-11-09,205.27000427246094,206.3300018310547,200.3699951171875,205.32000732421875,203.59584045410156,24464100
2017-11-10,213.0800018310547,218.6699981689453,211.6300048828125,216.13999938964844,214.32496643066406,31331400
2017-11-13,216.13999938964844,217.1699981689453,212.00999450683594,212.6300048828125,210.84446716308594,14559400
2017-11-14,213.0,214.8000030517578,211.22999572753906,214.17999267578125,212.38143920898438,13232300
2017-11-15,211.9499969482422,212.0,207.8000030517578,209.97999572753906,208.2166748046875,12548700
2017-11-16,212.97999572753906,214.1999969482422,211.25,211.61000061035156,209.8330078125,11044200
2017-11-17,213.9199981689453,215.35000610351562,210.75,211.36000061035156,209.58509826660156,12891600
2017-11-20,211.99000549316406,214.57000732421875,210.5,214.0800018310547,212.28225708007812,9902500
2017-11-21,215.69000244140625,216.52000427246094,214.39999389648438,216.0500030517578,214.23573303222656,9979400
2017-11-22,217.0,217.0,213.61000061035156,214.92999267578125,213.273193359375,8916000
2017-11-24,215.58999633789062,217.0,214.60000610351562,216.9600067138672,215.28753662109375,4518800
2017-11-27,217.30999755859375,217.36000061035156,214.00999450683594,214.13999938964844,212.4893035888672,10572400
2017-11-28,214.35000610351562,214.72999572753906,208.24000549316406,210.7100067138672,209.08575439453125,12818800
2017-11-29,210.00999450683594,210.1199951171875,191.22999572753906,196.4199981689453,194.90589904785156,34919700
2017-11-30,199.1999969482422,202.67999267578125,196.64999389648438,200.7100067138672,199.162841796875,20594200
2017-12-01,199.30999755859375,200.1300048828125,192.47000122070312,197.67999267578125,196.1561737060547,20288700
2017-12-04,200.0500030517578,200.3000030517578,184.5,186.66000366210938,185.22109985351562,31021100
2017-12-05,182.39999389648438,192.6999969482422,180.5800018310547,187.74000549316406,186.29278564453125,24537200
2017-12-06,185.6999969482422,190.13999938964844,184.83999633789062,189.25999450683594,187.8010711669922,11675800
2017-12-07,191.9600067138672,193.60000610351562,190.1199951171875,191.99000549316406,190.51002502441406,13565000
2017-12-08,194.00999450683594,194.77999877929688,191.14999389648438,191.49000549316406,190.01388549804688,11671900
2017-12-11,192.05999755859375,194.77999877929688,191.4199981689453,194.66000366210938,193.15943908691406,9318700
2017-12-12,192.89999389648438,193.83999633789062,189.88999938964844,190.83999633789062,189.368896484375,11375400
2017-12-13,192.5,192.5500030517578,185.8800048828125,186.17999267578125,184.74484252929688,13857000
2017-12-14,185.9199981689453,189.33999633789062,184.60000610351562,186.47000122070312,185.03256225585938,10954100
2017-12-15,188.25,192.3800048828125,185.6199951171875,191.55999755859375,190.08335876464844,16750900
2017-12-18,193.1999969482422,198.02000427246094,192.0,197.89999389648438,196.37448120117188,11942600
2017-12-19,197.52000427246094,197.72999572753906,194.9600067138672,196.11000061035156,194.5982666015625,9327500
2017-12-20,197.6999969482422,198.07000732421875,194.5500030517578,196.8000030517578,195.28294372558594,7220500
2017-12-21,196.94000244140625,197.9499969482422,195.5500030517578,195.88999938964844,194.3799285888672,7522600
2017-12-22,194.39999389648438,195.64999389648438,191.25,195.27000427246094,193.76475524902344,11656900
2017-12-26,193.02999877929688,197.75,191.82000732421875,197.44000244140625,195.9180145263672,8877000
2017-12-27,196.89999389648438,199.97000122070312,196.30999755859375,197.1699981689453,195.6501007080078,8237200
2017-12-28,198.1300048828125,199.3800048828125,197.14999389648438,197.39999389648438,195.8783416748047,6006200
2017-12-29,198.4600067138672,198.4600067138672,193.5,193.5,192.00839233398438,6999100
2018-01-02,195.77999877929688,199.5,194.5,199.35000610351562,197.8133087158203,8890400
2018-01-03,204.10000610351562,213.6999969482422,203.75,212.47000122070312,210.8321533203125,22867600
2018-01-04,215.75999450683594,218.0500030517578,212.69000244140625,213.58999633789062,211.94351196289062,14581700
2018-01-05,214.19000244140625,216.91000366210938,211.0800018310547,215.39999389648438,213.7395477294922,14503100
2018-01-08,220.39999389648438,225.0,218.5800018310547,222.0,220.2886962890625,22030400
2018-01-09,222.22000122070312,223.82000732421875,218.63999938964844,221.94000244140625,220.22915649414062,12425000
2018-01-10,218.1999969482422,223.82000732421875,216.0,223.67999267578125,221.95574951171875,14566600
2018-01-11,225.0,226.27000427246094,223.2100067138672,224.0800018310547,222.35267639160156,10150800
2018-01-12,223.60000610351562,224.99000549316406,221.33999633789062,222.97999572753906,221.26112365722656,8997900
2018-01-16,224.0500030517578,227.50999450683594,216.69000244140625,220.11000061035156,218.4132843017578,17558700
2018-01-17,220.6999969482422,225.1199951171875,216.89999389648438,224.72000122070312,222.98773193359375,13460200
2018-01-18,223.94000244140625,226.63999938964844,222.67999267578125,224.44000244140625,222.7098846435547,10215800
2018-01-19,228.08999633789062,231.08999633789062,227.0,230.11000061035156,228.33615112304688,15234500
2018-01-22,230.42999267578125,233.75999450683594,228.10000610351562,233.69000244140625,231.8885955810547,13773600
2018-01-23,235.85000610351562,239.8300018310547,235.10000610351562,238.91000366210938,237.068359375,11880700
2018-01-24,239.0399932861328,240.49000549316406,233.5500030517578,235.8000030517578,233.98231506347656,14499300
2018-01-25,238.0,239.75,235.75,236.35000610351562,234.528076171875,10247100
2018-01-26,238.1199951171875,243.33999633789062,237.60000610351562,243.3300018310547,241.45428466796875,12908900
2018-01-29,242.74000549316406,248.11000061035156,240.61000061035156,246.85000610351562,244.9471435546875,11377900
2018-01-30,241.11000061035156,246.4199981689453,238.41000366210938,242.72000122070312,240.8489532470703,14270800
2018-01-31,245.77000427246094,249.27000427246094,244.4499969482422,245.8000030517578,243.9052276611328,11964400
2018-02-01,238.52000427246094,246.89999389648438,238.05999755859375,240.5,238.64608764648438,12980600
2018-02-02,237.0,237.97000122070312,231.1699981689453,233.52000427246094,231.71990966796875,17961600
2018-02-05,227.0,233.22999572753906,205.0,213.6999969482422,212.05267333984375,29130100
2018-02-06,204.39999389648438,225.6999969482422,204.0,225.5800018310547,223.84109497070312,27870000
2018-02-07,229.5800018310547,234.97000122070312,226.6999969482422,228.8000030517578,227.0362548828125,20073300
2018-02-08,233.8800048828125,235.22000122070312,217.50999450683594,217.52000427246094,215.84323120117188,28600000
2018-02-09,238.25,238.88999938964844,217.52000427246094,232.0800018310547,230.2909698486328,41865100
2018-02-12,235.36000061035156,235.47999572753906,225.02999877929688,228.02999877929688,226.27220153808594,27329300
2018-02-13,226.55999755859375,234.5,225.25,232.6300048828125,230.8367462158203,15638100
2018-02-14,231.0,242.58999633789062,230.5500030517578,241.4199981689453,239.55899047851562,18624700
2018-02-15,244.7899932861328,248.3699951171875,241.52000427246094,246.5,244.59983825683594,17472500
